# KTU 1.2 I:1							
127066	ṣmdm	ṣmdm	ṣmd/m	ṣmd	n. m. du. abs. acc.	4) mace or double axe (De Moor SP 135)	
127067	ynḥt	ynḥt	!y!nḥt[:d	/n-ḥ-t/	vb D prefc. 3 m. sg.	to take down (for oneself) > to reach for	
127068	wḫssypˤr	wḫssypʿr	w ḫss/ !y!pˤr[	w; ḫss; /p-ʕ-r/	conj.; DN/element sg. abs. nom.; vb G prefc. 3 m. sg.	and; Ḫasisu/Khasis; to open one’s mouth > to shout, proclaim	w ḫss ypˤr šmthm 'and Hasis proclaimed their names' (DULAT).
127069	šmthm	šmthm	šm(I)/t=+hm=	šm (I)	n. m. pl. cstr. acc. + 3 c. du. suff.	name	'their (the two maces') names'.
127070	šmk	šmk	šm(I)/+k	šm (I)	n. m. sg. cstr. nom. + 2 m. sg. suff.	name	šmk at ygrš 'your name, you, is Yagrush'.
127071	at	at	at(I)	ảt (I)	pers. pn.	1) you d) emphatic of suff. pn	
# KTU 1.2 IV:12							
127072	ygrš	ygrš	ygrš/	ygrš	DN m. sg. abs. nom.	Yagrush ('May-he-drive-out')	Name of the first mace (DULAT ygrš DN).
127073	ygrš	ygrš	ygrš/	ygrš	DN m. sg. abs. nom.	Yagrush ('May-he-drive-out')	Vocative repetition of the name.
127073	ygrš	ygrš	!y!grš[	/g-r-š/	vb G prefc. 3 m. sg.	to eject, drive out, evict, cast out	Alternative: jussive 'may he drive out'.
127074	grš	grš	!!grš[	/g-r-š/	vb G impv. m. sg.	to eject, drive out, evict, cast out	grš ym 'drive out Yamm!' (DULAT).
127075	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. acc.	2) DN	
127076	grš	grš	!!grš[	/g-r-š/	vb G impv. m. sg.	to eject, drive out, evict, cast out	
127076	grš	grš	!!grš[:d	/g-r-š/	vb D impv. m. sg.	to eject, drive out, evict, cast out	EUPT: D-stem (unwritten gemination; both viable).
127077	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. acc.	2) DN	
127078	l	l	l(I)	l (I)	prep.	to	
127079	ksih	ksih	ksi/+h	ks/śủ	n. m. sg. cstr. gen. + 3 m. sg. suff.	seat	
# KTU 1.2 IV:13							
127080	nhr	nhr	nhr/	nhr	DN m. sg. abs. acc.	Naharu/“River”/alternative DN of the god ym	'(drive) Nahar (from) the seat of his rule'.
127081	l	l	l(I)	l (I)	prep.	to	
127082	kḥṯ	kḥṯ	kḥṯ/	kḥṯ	n. m. sg. cstr. gen.	throne	
127083	drkth	drkth	drk(t/t+h	drkt	n. f. sg. cstr. gen. + 3 m. sg. suff.	rule	EUPT genders m.
127084	trtqṣ	trtqṣ	!t=!r]t]qṣ[	/r-q-ṣ/	vb Gt prefc. 2 m. sg.	to jump	Addressed to the mace: 'leap from Baal's hands!' (// yrtqṣ IV:15 narrative).
127085	bd	bd	bd(IV)	bd (IV)	prep.	into the hands of, (intended) for	DULAT cites bd (IV): 'from the hands of Baal'.
127086	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
127087	km	km	km	km	prep./conj./adv.	like	
127088	nš	nš	nšr/	nšr	n. m. sg. abs. gen.	bird of prey	MERGE WITH THE NEXT: nš+r = nšr 'like an eagle', split IV:13/14 (DULAT).
# KTU 1.2 IV:14							
127089	r	r	nšr/	nšr	n. m. sg. abs. gen.	bird of prey	MERGE WITH THE PREVIOUS.
127090	b	b	b	b	prep.	in	
127091	uṣbˤth	uṣbʿth	uṣbˤ(t/t=+h	ủṣbʕ	n. f. pl. cstr. gen. + 3 m. sg. suff.	finger; claw	b uṣbˤth 'from his fingers' (DULAT).
127092	hlm	hlm	!!hlm[	/h-l-m/	vb G impv. m. sg.	to hit	DULAT: 'strike Prince Yamm on the shoulder!'.
127093	ktp	ktp	ktp(I)/	ktp (I)	n. f. sg. cstr. acc.	1) shoulder	
127094	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
127095	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
127096	bn	bn	bn(II)	bn (II)	prep.	between	
127097	ydm	ydm	yd(I)/m	yd (I)	n. f. du. abs. gen.	1) hand b) for parts of the body	bn ydm 'between the hands' = 'on the back' (DULAT).
# KTU 1.2 IV:15							
127098	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
127099	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
127100	yrtqṣ	yrtqṣ	!y!r]t]qṣ[	/r-q-ṣ/	vb Gt prefc. 3 m. sg.	to jump, leap	Narrative: 'the mace leapt from Baal's hands' (DULAT).
127101	ṣmd	ṣmd	ṣmd/	ṣmd	n. m. sg. abs. nom.	4) mace or double axe (De Moor SP 135)	
127102	bd	bd	bd(IV)	bd (IV)	prep.	into the hands of, (intended) for	
127103	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
127104	km	km	km	km	prep./conj./adv.	like	
127105	nšr	nšr	nšr/	nšr	n. m. sg. abs. gen.	bird of prey	
# KTU 1.2 IV:16							
127106	b	b	b	b	prep.	in	
127107	uṣbˤth	uṣbʿth	uṣbˤ(t/t=+h	ủṣbʕ	n. f. pl. cstr. gen. + 3 m. sg. suff.	finger; claw	
127108	ylm	ylm	!y!(hlm[	/h-l-m/	vb G prefc. 3 m. sg.	to hit	
127109	ktp	ktp	ktp(I)/	ktp (I)	n. f. sg. cstr. acc.	shoulder	
127110	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
127111	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
127112	bn	bn	bn(II)	bn (II)	prep.	between, among	bn ydm 'between the hands' (// IV:14); not bn 'son'.
127113	ydm	ydm	yd(I)/m	yd (I)	n. f. du. abs. gen.	hand	
127114	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
# KTU 1.2 IV:17							
127115	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
127116	ˤz	ʿz	ˤz[	/ʕ-z(-z)/	vb G suffc. 3 m. sg.	to be strong, have power	
127117	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. nom.	2) DN	ˤz ym l ymk 'Yamm was strong, he did not sink' (DULAT).
127118	l	l	l(II)	l (II)	adv.	no	
127119	ymk	ymk	!y!mk[	/m-k-(k)/	vb G prefc. 3 m. sg.	to fall, be cast down	
127120	l	l	l(II)	l (II)	adv.	no	
127121	tnġṣn	tnġṣn	!t!nġṣ[n	/n-ġ-ṣ/	vb G prefc. 3 f. pl.	to buckle	DULAT: 'his knuckles did not buckle' (root-initial n; not N-stem).
127121	tnġṣn	tnġṣn	!t!](n]nġṣ[n	/n-ġ-ṣ/	vb N prefc. 3 f. pl.	to buckle	EUPT: N-stem, '(his knuckles) buckled'.
127122	pnth	pnth	pn(t/t=+h	pnt	n. f. pl. cstr. nom. + 3 m. sg. suff.	knuckle	
127123	l	l	l(II)	l (II)	adv.	no	
127124	ydlp	ydlp	!y!dlp[	/d-l-p/	vb G prefc. 3 m. sg.	to soften, be consumed, break up	
# KTU 1.2 IV:18							
127125	tmnh	tmnh	tmn(I)/+h	tmn (I)	n. m. sg. cstr. nom. + 3 m. sg. suff.	frame, form	DULAT: 'his form did not break up'.
127126	kṯr	kṯr	kṯr(III)/	kṯr (III)	DN/element sg. abs. nom.	Koṯaru/Kothar	
127127	ṣmdm	ṣmdm	ṣmd/m	ṣmd	n. m. du. abs. acc.	4) mace or double axe (De Moor SP 135)	
127128	ynḥt	ynḥt	!y!nḥt[:d	/n-ḥ-t/	vb D prefc. 3 m. sg.	to take down (for oneself) > to reach for	
127129	w	w	w	w	conj.	and	
127130	ypˤr	ypʿr	!y!pˤr[	/p-ʕ-r/	vb G prefc. 3 m. sg.	to open one’s mouth > to shout	
127131	šmthm	šmthm	šm(I)/t=+hm=	šm (I)	n. m. pl. cstr. acc. + 3 c. du. suff.	name	
# KTU 1.2 IV:19							
127132	šmk	šmk	šm(I)/+k	šm (I)	n. m. sg. cstr. nom. + 2 m. sg. suff.	name	
127133	at	at	at(I)	ảt (I)	pers. pn.	you	
127134	aymr	aymr	aymr/	ảymr	DN sg. abs. nom.	name of a magic mace	šmk at aymr 'your name, you, is Ayamur' (DULAT ảymr).
127135	aymr	aymr	aymr/	ảymr	DN sg. abs. nom.	name of a magic mace	Vocative.
127136	mr	mr	!!mr(y[	/m-r-y/	vb G impv. m. sg.	to eject, throw out	mr ym 'eject Yamm!' (DULAT s.v. /m-r-y/); not mr 'myrrh'.
127137	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. acc.	2) DN	
127138	mr	mr	!!mr(y[	/m-r-y/	vb G impv. m. sg.	to eject, throw out	
127139	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. acc.	2) DN	
# KTU 1.2 IV:20							
127140	l	l	l(I)	l (I)	prep.	to	
127141	ksih	ksih	ksi/+h	ks/śủ	n. m. sg. cstr. gen. + 3 m. sg. suff.	seat	
127142	nhr	nhr	nhr/	nhr	DN m. sg. abs. acc.	Naharu/“River”/alternative DN of the god ym	'(eject) Nahar (from) the seat of his rule'.
127143	l	l	l(I)	l (I)	prep.	to	
127144	kḥṯ	kḥṯ	kḥṯ/	kḥṯ	n. m. sg. cstr. gen.	throne	
127145	drkth	drkth	drk(t/t+h	drkt	n. f. sg. cstr. gen. + 3 m. sg. suff.	rule	EUPT genders m.
127146	trtqṣ	trtqṣ	!t=!r]t]qṣ[	/r-q-ṣ/	vb Gt prefc. 2 m. sg.	to jump	
# KTU 1.2 IV:21							
127147	bd	bd	bd(IV)	bd (IV)	prep.	into the hands of, (intended) for	
127148	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
127149	km	km	km	km	prep./conj./adv.	like	
127150	nšr	nšr	nšr/	nšr	n. m. sg. abs. gen.	bird of prey	
127151	b	b	b	b	prep.	in	
127152	uṣbˤth	uṣbʿth	uṣbˤ(t/t=+h	ủṣbʕ	n. f. pl. cstr. gen. + 3 m. sg. suff.	finger; claw	
127153	hlm	hlm	!!hlm[	/h-l-m/	vb G impv. m. sg.	to hit	hlm qdq|d 'strike the crown!' (DULAT); not the conj. hlm.
127154	qdq	qdq	qdqd/	qdqd	n. m. sg. cstr. acc.	skull	MERGE WITH THE NEXT: qdq+d = qdqd, split IV:21/22; hlm qdqd 'strike the crown!' (DULAT).
# KTU 1.2 IV:22							
127155	d	d	qdqd/	qdqd	n. m. sg. cstr. acc.	skull	MERGE WITH THE PREVIOUS.
127156	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
127157	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
127158	bn	bn	bn(II)	bn (II)	prep.	between	
127159	ˤnm	ʿnm	ˤn(I)/m	ʕn (I)	n. f. du. abs. gen.	eye	bn ˤnm 'between the eyes' (DULAT).
127160	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
127161	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
127162	yprsḥ	yprsḥ	!y!prsḥ[	prsḥ	vb G prefc. 3 m. sg.	to collapse	DULAT prsḥ: 'Yamm collapsed'.
127163	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. nom.	2) DN	
# KTU 1.2 IV:23							
127164	w	w	w	w	conj.	and	
127165	yql	yql	!y!ql[	/q-l/	vb G prefc. 3 m. sg.	to fall (down)	
127166	l	l	l(I)	l (I)	prep.	to	
127167	arṣ	arṣ	arṣ/	ảrṣ	n. f. sg. abs. gen.	1) earth	EUPT genders m.
127168	w	w	w	w	conj.	and	
127169	yrtqṣ	yrtqṣ	!y!r]t]qṣ[	/r-q-ṣ/	vb Gt prefc. 3 m. sg.	to jump	
127170	ṣmd	ṣmd	ṣmd/	ṣmd	n. m. sg. abs. nom.	4) mace or double axe (De Moor SP 135)	
127171	bd	bd	bd(IV)	bd (IV)	prep.	into the hands of, (intended) for	
127172	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
# KTU 1.2 IV:24							
127173	km	km	km	km	prep./conj./adv.	like	
127174	nšr	nšr	nšr/	nšr	n. m. sg. abs. gen.	bird of prey	
127175	b	b	b	b	prep.	in	
127176	uṣbˤth	uṣbʿth	uṣbˤ(t/t=+h	ủṣbʕ	n. f. pl. cstr. gen. + 3 m. sg. suff.	finger; claw	
127177	ylm	ylm	!y!(hlm[	/h-l-m/	vb G prefc. 3 m. sg.	to hit	
127178	qdqd	qdqd	qdqd/	qdqd	n. m. sg. cstr. acc.	skull	
127179	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
# KTU 1.2 IV:25							
127180	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
127181	bn	bn	bn(II)	bn (II)	prep.	between, among	bn ˤnm (// IV:22); not bn 'son'.
127182	ˤnm	ʿnm	ˤn(I)/m	ʕn (I)	n. f. du. abs. gen.	eye	
127183	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
127184	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
127185	yprsḥ	yprsḥ	!y!prsḥ[	prsḥ	vb G prefc. 3 m. sg.	to collapse	
127186	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. nom.	2) DN	
127187	yql	yql	!y!ql[	/q-l/	vb G prefc. 3 m. sg.	to fall (down)	
# KTU 1.2 IV:26							
127188	l	l	l(I)	l (I)	prep.	to	
127189	arṣ	arṣ	arṣ/	ảrṣ	n. f. sg. abs. gen.	earth	EUPT genders m.
127190	tnġṣn	tnġṣn	!t!nġṣ[n	/n-ġ-ṣ/	vb G prefc. 3 f. pl.	to buckle	tnġṣn pnth 'his knuckles buckled' (DULAT).
127191	pnth	pnth	pn(t/t=+h	pnt	n. f. pl. cstr. nom. + 3 m. sg. suff.	knuckle	
127192	w	w	w	w	conj.	and	
127193	ydlp	ydlp	!y!dlp[	/d-l-p/	vb G prefc. 3 m. sg.	to soften	
127194	tmnh	tmnh	tmn(I)/+h	tmn (I)	n. m. sg. cstr. nom. + 3 m. sg. suff.	frame, form	w ydlp tmnh 'and his form broke up' (DULAT tmn (I)); not tm 'complete'.
# KTU 1.2 IV:27							
127195	yqṯ	yqṯ	!y!qṯ[	/q-ṯ/	vb G prefc. 3 m. sg.	to drag	
127196	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. nom.	Baʿlu/Baal	yqṯ bˤl 'Baal dragged (him)' (DULAT /q-ṯ/).
127197	w	w	w	w	conj.	and	
127198	yšt	yšt	!y!št[	/š-t/	vb G prefc. 3 m. sg.	to place, set, set up, leave	
127199	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. acc.	2) DN	w yšt ym 'and set Yamm down' (DULAT).
127200	ykly	ykly	!y!kly[	/k-l-y/	vb G prefc. 3 m. sg.	to finish, be finished, to empty, be emptied (out), to consume, be consumed	
127200	ykly	ykly	!y!kly[:d	/k-l-y/	vb D prefc. 3 m. sg.	to finish, be finished, to empty, be emptied (out), to consume, be consumed	EUPT: D-stem (unwritten gemination; both viable).
127201	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. acc.	judge	ykly ṯpṭ nhr 'finished off Judge Nahar' (DULAT).
127202	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
# KTU 1.2 IV:28							
127203	b	b	b	b	prep.	in	
127204	šm	šm	šm(I)/	šm (I)	n. m. sg. abs. gen.	name	
127205	tgˤrm	tgʿrm	!t!gˤr[~m	/g-ʕ-r/	vb G prefc. 3 f. sg. + encl. -m	to reproach, rebuke	b šm tgˤrm ˤṯtrt 'by name Athtart rebuked (him)' (DULAT; -m (II)).
127206	ˤṯtrt	ʿṯtrt	ˤṯtrt(I)/	ʕṯtrt (I)	DN f. sg. abs. nom.	ʕAṯtartu/Athtart	
127207	bṯ	bṯ	!!bṯ[	/b-ṯ/	vb G impv. m. sg.	1) to be ashamed	bṯ l aliyn bˤl 'Be ashamed, oh Mightiest Baal!' (DULAT).
127208	l	l	l(IV)	l (IV)	interj.	oh!	
127209	aliyn	aliyn	aliyn/	ảlỉyn	adj. m. sg. abs. nom.	The Very / Most Powerful	
127210	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. nom.	Baʿlu/Baal	
# KTU 1.2 IV:29							
127211	bṯ	bṯ	!!bṯ[	/b-ṯ/	vb G impv. m. sg.	to be ashamed	
127212	l	l	l(IV)	l (IV)	interj.	oh!	bṯ l rkb ˤrpt 'be ashamed, oh Charioteer of the clouds!' (DULAT l (IV)).
127213	rkb	rkb	rkb(I)/	rkb (I)	n. m. sg. cstr. nom.	Charioteer	
127214	ˤrpt	ʿrpt	ˤrp(t/t	ʕrpt	n. f. pl. tant. abs. gen.	cloud(s)	
127215	k	k	k(III)	k (III)	Subordinating or completive functor	when	
127216	šbyn	šbyn	šby/+n	šby	n. m. sg. cstr. nom. + 1 c. pl. suff.	captive	k šbyn 'since OUR captive (was the prince)' (DULAT k (III) + -n (III)).
127217	zbl	zbl 	zbl(I)/	zbl (I)	n. m. sg. cstr. nom.	prince	
127218	ym	 ym 	ym(II)/	ym (II)	DN m. sg. abs. nom.	2) DN	
127219	k	 k	k(III)	k (III)	Subordinating or completive functor	when	
# KTU 1.2 IV:30							
127220	šbyn	šbyn	šby/+n	šby	n. m. sg. cstr. nom. + 1 c. pl. suff.	captive	
127221	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. nom.	judge	'our captive is Judge Nahar'.
127222	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
127223	w	w	w	w	conj.	and	
127224	yṣa	yṣa	yṣ(ʔ&a[	/y-ṣ-ʔ/	vb G prefc. 3 m. sg.	to go out, appear	
127225	b	b                  	b	b	prep.	in	
# KTU 1.2 IV:31							
127226	ybṯ	ybṯ	!y!bṯ[	/b-ṯ/	vb G prefc. 3 m. sg.	to be ashamed	
127227	nn	nn	+nn	-nn	pers. pn. suff. 3 m. sg.	him	ybṯ nn 'he was ashamed of it (?)' (DULAT reads ybṯnn); CUC word-divides.
127228	aliyn	aliyn	aliyn/	ảlỉyn	adj. m. sg. abs. nom.	The Very / Most Powerful	
127229	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. nom.	Baʿlu/Baal	
127230	w	w                    	w	w	conj.	and	
# KTU 1.2 IV:32							
127231	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. nom.	2) DN	ym l mt 'Yamm is truly dead!' (DULAT l (III) + /m-t/).
127232	l	l	l(III)	l (III)	functor	certainly	
127233	mt	mt	mt[	/m-t/	vb G suffc. 3 m. sg.	to die	
127234	b	b	bˤl(II)/~m	bʕl (II)	DN m. sg. abs. nom. + encl. -m	Baʿlu/Baal	MERGE WITH THE NEXT: b+ˤlm = bˤlm 'Baal(-m) shall be king' (DULAT -m (II) + /m-l-k/), split tokenization.
127235	ˤlm	ʿlm	bˤl(II)/~m	bʕl (II)	DN m. sg. abs. nom. + encl. -m	Baʿlu/Baal	MERGE WITH THE PREVIOUS.
127236	ymlk	ymlk                      	!y!mlk[	/m-l-k/	vb G prefc. 3 m. sg.	to reign, rule	
# KTU 1.2 IV:33							
127237	ḥm	ḥm	ḥm/	ḥm	n. m. sg. abs. nom.	heat	DULAT cites ḥm (+ šrr) at this line; context broken.
127238	l	l	l(I)	l (I)	prep.	to	
127239	šrr	šrr	šrr/	šrr	n. m. sg. abs. gen.	enemy	
127240	w	w	w	w	conj.	and	
127241	yˤn	yʿn                               	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G prefc. 3 m. sg.	1) to answer	
# KTU 1.2 IV:34							
127242	yˤn	yʿn	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G prefc. 3 m. sg.	to answer	
127243	ym	ym	ym(I)/	ym (II)	DN m. sg. abs. nom.	2) DN	
127244	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	
127245	mt	mt	mt[	/m-t/	vb G suffc. 3 m. sg.	to die	ym l mt (// IV:32); not the DN Mot.
127246		                                  	?	?	?	?	
# KTU 1.2 IV:35							
127247	l	l	l(I)	l (I)	prep.	to	
127248	šrr	šrr	šrr/	šrr	n. m. sg. abs. gen.	enemy	
127249	w	w	w	w	conj.	and	
127250	tˤn	tʿn                                        	!t!ˤn(y[	/ʕ-n-y/ (I)	vb G prefc. 3 f. sg.	to answer	
# KTU 1.2 IV:36							
127251	bˤlm	bʿlm	bˤl(II)/~m	bʕl (II)	n. m. abs. nom. sg.	Baʿlu/Baal	
127252	hmt	hmt	hmt	hmt	pers. pn.	?	DULAT cites hm (I) 'they' at this line (bˤlm hmt).
127253		                                       	?	?	?	?	
# KTU 1.2 IV:37							
127254	l	l	l(I)	l (I)	prep.	to	
127255	šrr	šrr	šrr/	šrr	n. m. sg. abs. gen.	enemy	
127256	št	št                                              	št[	/š-t/	vb G suffc. 3 m. sg.	to place, set, set up, leave	
# KTU 1.2 IV:38							
127257	b	b	b	b	prep.	in	
127258	rišh	rišh	riš(I)/+h	rỉš (I)	n. m. sg. cstr. gen. + 3 m. sg. suff.	1) head	
127259		                                              	?	?	?	?	
# KTU 1.2 IV:39							
127260	ibh	ibh	ib(I)/+h	ỉb (I)	n. m. sg. cstr. nom. + 3 m. sg. suff.	enemy	
127261	mš	mš                                              	?	?	?	?	
# KTU 1.2 IV:40							
127262	bn	bn	bn(II)	bn (II)	prep.	between	
127263	ˤnh	ʿnh                                              	ˤn(I)/+h	ʕn (I)	n. f. du. cstr. gen. + 3 m. sg. suff.	eye	
# KTU 1.2 IV:41							
127264	x	     x                                                 	?	?	?	?	
